date,price
2022-11-18,16687.912109375
2022-11-19,16696.220703125
2022-11-20,16712.919921875
2022-11-21,16291.2236328125
2022-11-22,15782.30078125
2022-11-23,16195.5888671875
2022-11-24,16611.63671875
2022-11-25,16602.26953125
2022-11-26,16521.576171875
2022-11-27,16463.8828125
2022-11-28,16440.22265625
2022-11-29,16217.6396484375
2022-11-30,16445.4765625
2022-12-01,17168.001953125
2022-12-02,16968.68359375
2022-12-03,17090.09765625
2022-12-04,16908.169921875
2022-12-05,17128.89453125
2022-12-06,16975.23828125
2022-12-07,17089.505859375
2022-12-08,16847.349609375
2022-12-09,17232.1484375
2022-12-10,17134.220703125
2022-12-11,17129.7109375
2022-12-12,17102.5
2022-12-13,17206.44140625
2022-12-14,17782.06640625
2022-12-15,17813.64453125
2022-12-16,17364.546875
2022-12-17,16646.982421875
2022-12-18,16795.609375
2022-12-19,16759.041015625
2022-12-20,16441.787109375
2022-12-21,16904.52734375
2022-12-22,16818.380859375
2022-12-23,16829.64453125
2022-12-24,16796.9765625
2022-12-25,16847.505859375
2022-12-26,16842.25
2022-12-27,16919.291015625
2022-12-28,16716.400390625
2022-12-29,16552.322265625
2022-12-30,16641.330078125
2022-12-31,16603.673828125
2023-01-01,16547.9140625
2023-01-02,16625.509765625
2023-01-03,16688.84765625
2023-01-04,16680.205078125
2023-01-05,16863.47265625
2023-01-06,16836.47265625
2023-01-07,16952.1171875
2023-01-08,16954.146484375
2023-01-09,17093.9921875
2023-01-10,17192.94921875
2023-01-11,17446.359375
2023-01-12,18117.59375
2023-01-13,18868.90625
2023-01-14,19910.537109375
2023-01-15,20977.484375
2023-01-16,20882.224609375
2023-01-17,21175.833984375
2023-01-18,21161.05078125
2023-01-19,20686.74609375
2023-01-20,21085.373046875
2023-01-21,22677.427734375
2023-01-22,22777.986328125
2023-01-23,22721.087890625
2023-01-24,22929.626953125
2023-01-25,22639.267578125
2023-01-26,23108.955078125
2023-01-27,23030.716796875
2023-01-28,23079.96484375
2023-01-29,23031.44921875
2023-01-30,23774.6484375
2023-01-31,22840.796875
2023-02-01,23137.8359375
2023-02-02,23720.82421875
2023-02-03,23469.412109375
2023-02-04,23446.3203125
2023-02-05,23332.248046875
2023-02-06,22954.021484375
2023-02-07,22757.267578125
2023-02-08,23263.416015625
2023-02-09,22946.56640625
2023-02-10,21819.005859375
2023-02-11,21651.841796875
2023-02-12,21870.90234375
2023-02-13,21787.0
2023-02-14,21801.822265625
2023-02-15,22220.5859375
2023-02-16,24307.349609375
2023-02-17,23621.283203125
2023-02-18,24565.296875
2023-02-19,24640.02734375
2023-02-20,24336.623046875
2023-02-21,24833.048828125
2023-02-22,24437.41796875
2023-02-23,24190.71875
2023-02-24,23946.0078125
2023-02-25,23200.125
2023-02-26,23174.150390625
2023-02-27,23561.451171875
2023-02-28,23521.837890625
2023-03-01,23150.9296875
2023-03-02,23647.01953125
2023-03-03,23476.6328125
2023-03-04,22362.923828125
2023-03-05,22354.14453125
2023-03-06,22436.81640625
2023-03-07,22428.322265625
2023-03-08,22216.44140625
2023-03-09,21720.080078125
2023-03-10,20367.001953125
2023-03-11,20187.876953125
2023-03-12,20628.029296875
2023-03-13,22156.40625
2023-03-14,24201.765625
2023-03-15,24770.92578125
2023-03-16,24373.45703125
2023-03-17,25055.123046875
2023-03-18,27448.1171875
2023-03-19,26969.50390625
2023-03-20,28041.6015625
2023-03-21,27768.392578125
2023-03-22,28158.720703125
2023-03-23,27301.95703125
2023-03-24,28324.111328125
2023-03-25,27487.337890625
2023-03-26,27495.5234375
2023-03-27,27994.068359375
2023-03-28,27132.888671875
2023-03-29,27267.03125
2023-03-30,28350.140625
2023-03-31,28032.26171875
2023-04-01,28473.33203125
2023-04-02,28462.845703125
2023-04-03,28183.080078125
2023-04-04,27795.2734375
2023-04-05,28169.7265625
2023-04-06,28175.2265625
2023-04-07,28038.966796875
2023-04-08,27920.513671875
2023-04-09,27952.3671875
2023-04-10,28336.02734375
2023-04-11,29653.6796875
2023-04-12,30231.58203125
2023-04-13,29892.740234375
2023-04-14,30409.5625
2023-04-15,30490.75
2023-04-16,30315.9765625
2023-04-17,30317.146484375
2023-04-18,29449.091796875
2023-04-19,30394.1875
2023-04-20,28823.68359375
2023-04-21,28249.23046875
2023-04-22,27265.89453125
2023-04-23,27816.14453125
2023-04-24,27591.73046875
2023-04-25,27514.873046875
2023-04-26,28300.05859375
2023-04-27,28428.46484375
2023-04-28,29481.013671875
2023-04-29,29336.56640625
2023-04-30,29245.515625
2023-05-01,29227.103515625
2023-05-02,28087.17578125
2023-05-03,28680.494140625
2023-05-04,29031.3046875
2023-05-05,28851.48046875
2023-05-06,29538.859375
2023-05-07,28901.623046875
2023-05-08,28450.45703125
2023-05-09,27695.068359375
2023-05-10,27654.63671875
2023-05-11,27621.0859375
2023-05-12,26987.662109375
2023-05-13,26807.76953125
2023-05-14,26788.974609375
2023-05-15,26931.384765625
2023-05-16,27171.513671875
2023-05-17,27035.470703125
2023-05-18,27401.650390625
2023-05-19,26826.75390625
2023-05-20,26888.841796875
2023-05-21,27118.423828125
2023-05-22,26749.892578125
2023-05-23,26855.9609375
2023-05-24,27224.603515625
2023-05-25,26329.4609375
2023-05-26,26474.181640625
2023-05-27,26720.181640625
2023-05-28,26871.158203125
2023-05-29,28075.591796875
2023-05-30,27745.123046875
2023-05-31,27700.529296875
2023-06-01,27218.412109375
2023-06-02,26824.556640625
2023-06-03,27252.32421875
2023-06-04,27075.123046875
2023-06-05,27123.109375
2023-06-06,25732.109375
2023-06-07,27235.650390625
2023-06-08,26347.654296875
2023-06-09,26505.923828125
