block,date_time,reward,usd_rewards
346852900,2024-06-14 20:58:23,1.360216748583996e+21,24911.023559383546
346952900,2024-06-15 10:51:43,1.439484731785542e+21,24990.29154258509
347052900,2024-06-16 00:45:04,1.4668230685889035e+21,25017.629879388453
347152900,2024-06-16 14:38:25,1.5007155889540445e+21,25051.522399753594
347252900,2024-06-17 04:31:45,1.5198364975667413e+21,25070.643308366292
347352900,2024-06-17 18:25:05,1.5667171493584757e+21,25117.523960158025
347452900,2024-06-18 08:18:25,1.6475132316675833e+21,25198.320042467134
347552900,2024-06-18 22:11:45,1.7051283121844975e+21,25255.935122984047
347652900,2024-06-19 12:05:05,1.9143448096237017e+21,25465.15162042325
347752900,2024-06-20 01:58:25,1.934569494142238e+21,25485.376304941787
347852900,2024-06-20 15:51:45,1.9771673156952095e+21,25527.97412649476
347952900,2024-06-21 05:45:05,1.9840332520049955e+21,25534.840062804546
348052900,2024-06-21 19:38:31,2.0442205219962665e+21,25595.027332795817
348152900,2024-06-22 09:31:51,2.1164075473254647e+21,25667.214358125013
348252900,2024-06-22 23:25:11,2.267781861331232e+21,25818.588672130783
348352900,2024-06-23 13:18:31,2.288600328457618e+21,25839.407139257168
348452900,2024-06-24 03:11:51,2.373268863224097e+21,25924.075674023647
348552900,2024-06-24 17:05:11,2.4791494758892983e+21,26029.95628668885
348652900,2024-06-25 06:58:31,2.492457022060359e+21,26043.26383285991
348752900,2024-06-25 20:51:52,2.565147440054023e+21,26115.954250853574
348852900,2024-06-26 10:45:12,2.569782599277067e+21,26120.589410076616
348952900,2024-06-27 00:38:32,2.6314690556885215e+21,26182.27586648807
349052900,2024-06-27 14:31:52,2.6695979591467197e+21,26220.404769946268
349152900,2024-06-28 04:25:12,2.702500934528856e+21,26253.307745328406
349252900,2024-06-28 18:18:32,2.883528749739461e+21,26434.33556053901
349352900,2024-06-29 08:11:52,2.893129173937094e+21,26443.935984736643
349452900,2024-06-29 22:05:13,2.9593792408345887e+21,26510.18605163414
349552900,2024-06-30 11:58:33,2.967381779912875e+21,26518.188590712423
349652900,2024-07-01 01:51:59,3.046804776076974e+21,26597.611586876523
349752900,2024-07-01 15:45:19,3.121204891143892e+21,26672.01170194344
349852900,2024-07-02 05:39:23,3.133346876839795e+21,26684.153687639344
349952900,2024-07-02 19:32:43,3.2005571040422747e+21,26751.363914841822
350052900,2024-07-03 09:26:04,3.2696489512408994e+21,26820.45576204045
350152900,2024-07-03 23:19:24,3.334464698056251e+21,26885.2715088558
350252900,2024-07-04 13:12:44,3.3699243514219987e+21,26920.73116222155
350352900,2024-07-05 03:06:04,3.4380010961418065e+21,26988.807906941358
350452900,2024-07-05 16:59:24,3.71204580176952e+21,27262.85261256907
350552900,2024-07-06 06:52:44,3.7365220549755153e+21,27287.328865775064
350652900,2024-07-06 20:46:04,3.7628030101156376e+21,27313.609820915186
350752900,2024-07-07 10:39:24,3.792592093006304e+21,27343.398903805853
350852900,2024-07-08 00:32:44,3.8257368910907494e+21,27376.5437018903
350952900,2024-07-08 14:26:04,4.1477879221019623e+21,27698.59473290151
351052900,2024-07-09 04:19:24,4.1615396410402286e+21,27712.346451839778
351152900,2024-07-09 18:12:44,4.298326169307858e+21,27849.132980107406
351252900,2024-07-10 08:06:04,4.329883771770564e+21,27880.690582570114
351352900,2024-07-10 21:59:24,4.3656240682741263e+21,27916.430879073676
351452900,2024-07-11 11:52:44,4.3764063401324063e+21,27927.213150931955
351552900,2024-07-12 01:46:04,4.4207822162748113e+21,27971.589027074362
